experiment_mix,agent_ratio,workload,level,clients,agent_workers,background_workers,cc,runs,agent_tps_mean,agent_tps_speedup_vs_occ,agent_commit_rate_mean,agent_commit_rate_ratio_vs_occ,agent_task_completion_rate_mean,agent_p95_latency_ms_mean,agent_p99_latency_ms_mean,agent_p9999_latency_ms_mean,agent_avg_retry_count_mean,agent_avg_tokens_mean,agent_total_tokens_mean,wasted_reasoning_ms_mean,background_tps_mean,background_tps_ratio_vs_occ,total_tps_mean,total_tps_speedup_vs_occ,reservation_waiter_count_mean,reservation_unique_target_count_mean,reservation_front_queue_wait_ms_mean,reserve_read_write_set_attempts_mean,reserve_hot_rw_k_attempts_mean,duration_s,reasoning_profile,reasoning_scale,workload_profile,background_mode,retry_until_commit,max_attempts_per_task,policy,policy_mode,tokens_per_operation,seeds,client_counts,agent_abort_rate_mean,agent_aborts_mean,agent_attempt_abort_rate_mean,agent_commit_rate_delta_vs_occ,agent_commit_rate_std,agent_p50_latency_ms_mean,agent_task_guard_wait_ms_max_mean,agent_task_guard_wait_ms_mean_mean,agent_task_guard_wait_ms_p50_mean,agent_task_guard_wait_ms_p95_mean,agent_task_guard_wait_ms_p99_mean,agent_task_tps_mean,agent_tps_std,atcc_agent_guardrail,atcc_agent_guardrail_queue_threshold,atcc_bp_background_threshold,atcc_bp_min_windows,atcc_bp_queue_pressure_threshold,atcc_full_reservation_fallback_ratio,atcc_hot_rw_k,atcc_pure_policy,background_aborts_mean,background_admission_cap,background_tps_std,background_writer_reservation_blocked_checks_mean,background_writer_waiter_blocked_checks_mean,background_writer_waiter_blocked_targets_mean,reservation_all_or_nothing_failed_grant_checks_mean,reservation_all_or_nothing_not_front_wait_ms_mean,reservation_blocked_target_checks_mean,reservation_owner_blocked_checks_mean,reservation_waiter_target_set_size_max_mean,reservation_waiter_target_set_size_mean_mean,reservation_waiter_target_set_size_p50_mean,reservation_waiter_target_set_size_p95_mean,reservation_waiter_target_set_size_p99_mean,reservation_writer_blocked_checks_mean,reserve_hot_rw_k_target_size_max_mean,reserve_hot_rw_k_target_size_mean_mean,reserve_hot_rw_k_target_size_p50_mean,reserve_hot_rw_k_target_size_p95_mean,reserve_hot_rw_k_target_size_p99_mean,reserve_hot_rw_k_unique_target_count_mean,reserve_read_write_set_hot_coverage_ratio_mean_mean,reserve_read_write_set_hot_target_count_max_mean,reserve_read_write_set_hot_target_count_mean_mean,reserve_read_write_set_hot_target_count_p50_mean,reserve_read_write_set_hot_target_count_p95_mean,reserve_read_write_set_hot_target_count_p99_mean,reserve_read_write_set_target_size_max_mean,reserve_read_write_set_target_size_mean_mean,reserve_read_write_set_target_size_p50_mean,reserve_read_write_set_target_size_p95_mean,reserve_read_write_set_target_size_p99_mean,reserve_read_write_set_unique_hot_target_count_mean,reserve_read_write_set_unique_target_count_mean,total_tps_std
80_20_agent_backend,0.8,tpcc,low,32,26,6,silo,1,1650.4525355887638,0.879993514778429,0.9329758713136729,0.9904251244733817,0.997134670487106,32.6279356000029,43.55394027000838,56.50677089660758,0.06321839080459771,23559.311678687878,8198640.464183382,22.0,431.5838526970618,0.9436967490132311,2082.0363882858255,0.892481871588816,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.07183908045977011,25.0,0.06702412868632708,-0.009019488315097468,0.0,13.380858499999704,0.0,0.0,0.0,0.0,0.0,1650.4525355887638,0.0,False,1,6,3,2,0.0,3,False,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,32,26,6,tictoc,1,1496.9966426654507,0.798173415341958,0.925414364640884,0.9823980077837955,1.0,42.218011599990774,64.21623051999697,78.19797265759475,0.08059701492537313,23828.93506794386,7982693.247761194,24.0,268.118801671424,0.5862657740910627,1765.1154443368748,0.7566311252749508,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.08059701492537313,27.0,0.07458563535911603,-0.016580994987886344,0.0,10.48303999999689,0.0,0.0,0.0,0.0,0.0,1496.9966426654507,0.0,False,1,6,3,2,0.0,3,False,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,32,26,6,dynamic-atcc,1,1770.5210399797859,0.9440120205608767,0.9282178217821783,0.9853740915963518,1.0,30.015869999996895,45.68876279999298,61.74732618560471,0.07733333333333334,23901.958656,8963234.496,30.0,505.1886700742323,1.104640274672205,2275.709710054018,0.9755015198817115,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.07733333333333334,29.0,0.07178217821782178,-0.01377753784659208,0.0,11.926853000005622,0.0,0.0,0.0,0.0,0.0,1770.5210399797859,0.0,False,1,6,3,2,0.0,3,False,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,occ,1,2227.9257328135013,1.0,0.9409448818897638,1.0,1.0,29.144267049996127,49.20550021999845,82.34419354100113,0.06276150627615062,23870.592811750495,11410143.364016736,30.0,470.7541820379992,1.0,2698.6799148515006,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.06276150627615062,30.0,0.05905511811023622,0.0,0.0,9.45129149998536,0.0,0.0,0.0,0.0,0.0,2227.9257328135013,0.0,False,1,6,3,2,0.0,3,False,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,2pl-nowait,1,2005.4074484066878,0.9001231140116104,0.9279661016949152,0.9862066520104957,0.9931972789115646,34.11314220000178,60.364790760018494,68.04172466641745,0.05707762557077625,24015.919485602455,10518972.734693876,26.0,380.02013291724904,0.8072581135064114,2385.427581323937,0.8839238652188209,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.0776255707762557,34.0,0.07203389830508475,-0.01297878019484855,0.0,10.168903500002102,0.27573599999186627,0.022283786847894338,0.01978899999244277,0.0393539999947734,0.07762899999193013,2005.4074484066878,0.0,False,1,6,3,2,0.0,3,False,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,2pl-wait-die,1,2220.7482413141297,0.9967783973255214,0.9334637964774951,0.9920493903986768,0.997907949790795,29.593772800006946,45.63716203999436,60.7064226528061,0.0649895178197065,23789.294979079496,11347493.70502092,29.0,311.92899825586306,0.6626154586783558,2532.6772395699927,0.938487452932838,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.07127882599580712,34.0,0.06653620352250489,-0.007481085412268662,0.0,9.310641999974223,0.15090800002326432,0.02195826359904076,0.01999399998453555,0.04243045000436041,0.07028313997523146,2220.7482413141297,0.0,False,1,6,3,2,0.0,3,False,11.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,mvcc,1,1977.7135307770814,0.887692754587271,0.9230769230769231,0.9810106211779852,1.0,36.88050505000006,53.90431297999356,65.14839876790421,0.08333333333333333,24280.072916666664,10488991.499999998,33.0,384.5554087622103,0.8168921773512126,2362.2689395392918,0.8753423948276132,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.08333333333333333,36.0,0.07692307692307693,-0.017867958812840645,0.0,11.210276500008831,0.0,0.0,0.0,0.0,0.0,1977.7135307770814,0.0,False,1,6,3,2,0.0,3,False,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,silo,1,1937.097294353768,0.8694622382710822,0.9445676274944568,1.0038501145756988,0.9976580796252927,35.914196749999405,62.784291249990076,79.09129655750598,0.051643192488262914,23543.079179998025,10029351.730679158,23.0,245.54754435470298,0.521604594762543,2182.644838708471,0.8087824075381592,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.05868544600938967,25.0,0.05543237250554324,0.0036227456046930007,0.0,9.24044000001345,0.0,0.0,0.0,0.0,0.0,1937.097294353768,0.0,False,1,6,3,2,0.0,3,False,10.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,tictoc,1,1991.2182819138877,0.893754335069019,0.9371069182389937,0.9959211599694745,0.9977678571428571,33.32256209999116,56.14449969998989,78.84874378838636,0.06040268456375839,23777.06227528763,10628346.83705357,27.0,218.27672441561634,0.4636745306661919,2209.495006329504,0.818731778515158,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.06711409395973154,30.0,0.06289308176100629,-0.0038379636507700488,0.0,8.487530999985893,0.0,0.0,0.0,0.0,0.0,1991.2182819138877,0.0,False,1,6,3,2,0.0,3,False,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,40,32,8,dynamic-atcc,1,2291.2415292255027,1.0284191683230142,0.9563567362428842,1.0163791255468309,0.998019801980198,29.738641550011376,44.39155366001086,63.0511613948006,0.03968253968253968,23288.01446251768,11737159.289108912,24.0,513.7108984176226,1.0912508438983044,2804.9524276431252,1.0393794433370112,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.04563492063492063,23.0,0.04364326375711575,0.015411854353120424,0.0,9.273125999996523,0.0,0.0,0.0,0.0,0.0,2291.2415292255027,0.0,False,1,6,3,2,0.0,3,False,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,occ,1,2996.5058522127147,1.0,0.9557522123893806,1.0,1.0,25.083824099998246,51.36096564000578,115.35875705348744,0.046296296296296294,23371.425540123455,15144683.749999998,48.0,110.98169823010055,1.0,3107.487550442815,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.046296296296296294,30.0,0.04424778761061947,0.0,0.0,7.994424999978378,0.0,0.0,0.0,0.0,0.0,2996.5058522127147,0.0,False,1,6,3,2,0.0,3,False,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,2pl-nowait,1,2261.18700273192,0.7546079047575323,0.8985507246376812,0.940150295222759,0.9880478087649402,37.4445157499963,53.75459179999073,77.4760676980003,0.07661290322580645,24287.13761084693,12046420.254980078,46.0,141.324187670745,1.2734008392783356,2402.5111904026653,0.773136223847561,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.11290322580645161,56.0,0.10144927536231885,-0.05720148775169942,0.0,8.485139499995853,0.21238100001141902,0.021430828685239083,0.01859699999329223,0.043989499978636104,0.07418838997324431,2261.18700273192,0.0,False,1,6,3,2,0.0,3,False,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,2pl-wait-die,1,2517.6241486326885,0.8401866282936158,0.9432989690721649,0.9869702176403207,0.9981818181818182,30.534797600000765,56.53535643998565,69.99584589521037,0.0546448087431694,23366.64947839046,12828290.563636363,50.0,0.0,0.0,2517.6241486326885,0.8101799629974152,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.060109289617486336,33.0,0.05670103092783505,-0.012453243317215645,0.0,7.966829000025655,0.07995600000754166,0.021262285454575,0.02029800000968862,0.036922299995012495,0.06171922001982463,2517.6241486326885,0.0,False,1,6,3,2,0.0,3,False,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,mvcc,1,2088.4497967972648,0.696961694653487,0.9101796407185628,0.9523175870481259,0.9978118161925602,39.04448375000413,57.057925449996034,83.60562601998491,0.09210526315789473,24290.811614649316,11076610.096280089,39.0,338.9150986030649,3.0537926884159363,2427.3648954003297,0.781134230145003,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.09868421052631579,45.0,0.08982035928143713,-0.04557257167081774,0.0,11.721251500006247,0.0,0.0,0.0,0.0,0.0,2088.4497967972648,0.0,False,1,6,3,2,0.0,3,False,8.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,silo,1,2532.430905139712,0.845127969054252,0.9370967741935484,0.9804808841099164,0.9982817869415808,34.61207099999797,62.99786060000666,106.38704467998164,0.06196213425129088,23551.308976702094,13683310.515463917,49.0,108.9686275877673,0.9818612377136318,2641.3995327274793,0.8500113000778012,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.06712564543889846,39.0,0.06290322580645161,-0.018655438195832152,0.0,7.693012000004273,0.0,0.0,0.0,0.0,0.0,2532.430905139712,0.0,False,1,6,3,2,0.0,3,False,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,tictoc,1,1187.9103602491896,0.39643185057422764,0.912751677852349,0.9550086999751429,1.0,57.45963219999055,88.02803534000267,120.44412073789455,0.09558823529411764,23680.112591911766,6440990.625,14.0,257.67173255405214,2.321749771929208,1445.5820928032417,0.4651932049083341,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.09558823529411764,26.0,0.087248322147651,-0.043000534537031565,0.0,25.31312150000531,0.0,0.0,0.0,0.0,0.0,1187.9103602491896,0.0,False,1,6,3,2,0.0,3,False,12.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,low,48,38,10,dynamic-atcc,1,2816.6070841878504,0.9399638188952572,0.9548989113530326,0.9991071942860433,1.0,32.45882425001696,56.724114599987274,75.00254978881145,0.04723127035830619,23304.58836433278,14309017.255700327,46.0,243.12732159927697,2.190697434591389,3059.7344057871273,0.9846328765986905,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",0.04723127035830619,29.0,0.04510108864696734,-0.0008533010363479532,0.0,8.101703000008342,0.0,0.0,0.0,0.0,0.0,2816.6070841878504,0.0,False,1,6,3,2,0.0,3,False,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,occ,1,20.44955224089978,1.0,0.11904761904761904,1.0,0.3333333333333333,89.93290880000586,91.11975216000246,91.41349589160163,1.4,181641.6,908208.0,638.0,3263.748537647605,1.0,3284.198089888505,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",7.4,37.0,0.8809523809523809,0.0,0.0,45.79295699997488,0.0,0.0,0.0,0.0,0.0,20.44955224089978,0.0,False,1,6,3,2,0.0,3,False,17.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,2pl-nowait,1,31.770499849724366,1.553603691438403,0.13846153846153847,1.1630769230769231,0.375,120.97909680000498,122.83387056001061,123.29292706561199,1.2222222222222223,180575.41666666666,1625178.75,825.0,1179.0385499786598,0.36125287729074534,1210.809049828384,0.3686772285619013,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",6.222222222222222,56.0,0.8615384615384616,0.019413919413919428,0.0,34.40473500000962,0.911710999986326,0.2026753749978146,0.10993850000318162,0.7816799999844192,0.8847432699849377,31.770499849724366,0.0,False,1,6,3,2,0.0,3,False,184.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,2pl-wait-die,1,22.49574481738952,1.100060507554649,0.08955223880597014,0.7522388059701492,0.24,75.45543024999546,80.88335644999205,82.22676818449118,0.6666666666666666,253541.4,1521248.4,872.0,1241.015255759322,0.38024230158791644,1263.5110005767115,0.38472435766491975,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",10.166666666666666,61.0,0.9104477611940298,-0.029495380241648897,0.0,22.30679250000378,0.24097200000028351,0.0846516799992969,0.07753700000989738,0.1306147999684981,0.21521903999087022,22.49574481738952,0.0,False,1,6,3,2,0.0,3,False,212.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,mvcc,1,14.843594675697002,0.7258640434194604,0.07692307692307693,0.6461538461538462,0.21052631578947367,88.41400054999298,88.4923129099954,88.51169521909601,0.75,271864.8947368421,1087459.5789473683,830.0,2530.832892206339,0.7754374649311904,2545.6764868820355,0.7751287885830476,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",12.0,48.0,0.9230769230769231,-0.042124542124542114,0.0,54.78012799999021,0.0,0.0,0.0,0.0,0.0,14.843594675697002,0.0,False,1,6,3,2,0.0,3,False,14.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,silo,1,23.705531874321995,1.1592200941647097,0.15,1.26,0.4,92.53865700000574,94.49265220001166,94.97626601201313,1.1666666666666667,144160.0,864960.0,610.0,2706.381555651761,0.8292249002744634,2730.087087526083,0.8312796648690477,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",5.666666666666667,34.0,0.85,0.030952380952380953,0.0,51.40505150001218,0.0,0.0,0.0,0.0,0.0,23.705531874321995,0.0,False,1,6,3,2,0.0,3,False,22.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,tictoc,1,16.012044451980547,0.7830022028529274,0.11428571428571428,0.9600000000000001,0.3333333333333333,91.46352299998028,93.16025819997974,93.58020016197962,1.75,189210.0,756840.0,568.0,2557.9241012038924,0.783738107178917,2573.9361456558727,0.7837335249601997,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",7.75,31.0,0.8857142857142857,-0.004761904761904759,0.0,67.73365899999817,0.0,0.0,0.0,0.0,0.0,16.012044451980547,0.0,False,1,6,3,2,0.0,3,False,21.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,8,6,2,dynamic-atcc,1,76.5522584374906,3.743468685068984,0.34615384615384615,2.9076923076923076,0.6666666666666666,56.96195295001443,66.53901379001948,68.90933634792073,0.3888888888888889,75483.77777777777,1358707.9999999998,286.0,2738.869690763552,0.8391791399277448,2815.421949201043,0.8572631346048385,37.0,185.0,37.42633300004172,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",1.8888888888888888,34.0,0.6538461538461539,0.2271062271062271,0.0,44.4046515000025,9.764591000021028,1.40870407407571,0.026062999978648804,8.05717460000892,9.342617240015441,76.5522584374906,0.0,False,1,6,3,2,0.0,3,False,99.0,0,0.0,90.0,20.0,22.0,0.0,0.0,29.0,28.0,18.0,6.513513513513513,1.0,18.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80_20_agent_backend,0.8,tpcc,medium,16,13,3,occ,1,27.24345280282988,1.0,0.0625,1.0,0.1794871794871795,109.06384129999364,119.63537065999104,122.25182417659039,1.2857142857142858,395885.53846153844,2771198.769230769,2236.0,1482.8222168397406,1.0,1510.0656696425706,1.0,0.0,0.0,0.0,0.0,0.0,0.2,agentic,0.25,paper,procedure,True,3,results/atcc_policy_bounded_20260709.json,eval,2703,920104,"8,16,24,32,40,48",15.0,105.0,0.9375,0.0,0.0,29.79894200001354,0.0,0.0,0.0,0.0,0.0,27.24345280282988,0.0,False,1,6,3,2,0.0,3,False,45.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
